month,trades,pf,winrate,dd,gp,gl
2023-09,2,0.0,0.0,-0.5147870080265626,0.0,-51.478700802657784
2023-10,6,0.41022983298133875,33.33333333333333,-0.5961450193305629,41.292412011548166,-100.90691394460569
2023-11,4,0.17441473804235927,25.0,-0.881823297575024,15.291336346305382,-88.18232975750377
2023-12,0,,,,0.0,0.0
2024-01,0,,,,0.0,0.0
2024-02,4,0.0,0.0,-1.026224232439521,0.0,-102.6224232439547
2024-03,0,,,-0.0,,
2024-04,5,0.7309603230731758,60.0,-0.5538649908384374,38.45835197555749,-52.71316816622699
2024-05,1,,100.0,-0.04204681362527385,13.263295795039571,0.0
2024-06,3,0.0,0.0,-0.7461760077864477,0.0,-74.61760077864393
2024-07,0,,,,0.0,0.0
2024-08,7,0.08711109734555693,14.285714285714285,-1.3444943150016986,12.83112725081006,-147.28055875097562
2024-09,0,,,,0.0,0.0
2024-10,0,,,,0.0,0.0
2024-11,0,,,,0.0,0.0
2024-12,6,1.2220249832785306,66.66666666666666,-0.4245672929952926,61.18981294373627,-50.16669951473801
2025-01,12,0.4499641565609968,33.33333333333333,-1.557578830761741,97.41647745986663,-217.28669135654818
2025-02,0,,,,0.0,0.0
2025-03,0,,,,0.0,0.0
2025-04,0,,,,0.0,0.0
2025-05,10,0.13489001021545485,20.0,-1.9495087031102032,28.691174791571317,-213.579809404412
2025-06,0,,,,0.0,0.0
2025-07,0,,,,0.0,0.0
2025-08,0,,,,0.0,0.0
