a_csv,d_csv,share_pf_gt1,pf_median,pf_min,wr_median,dd_median
rolling_A_24m_portA_micro8_s8-17_rr1.8_atrmin0.0008_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_alt_dc120_buf1.5_atr1.0_risk0.5_trail3_london7-18_adx18_ema200_trend.csv,0.0,0.0,0.0,,
rolling_A_24m_portA_micro8_s8-17_rr1.8_atrmin0.0008_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_alt_dc120_buf1.5_atr1.0_risk0.5_trail3_london7-18_adx25_ema200_trend.csv,0.0,0.0,0.0,,
rolling_A_24m_portA_micro8_s8-17_rr1.8_atrmin0.0008_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_alt_dc120_buf2_atr1.0_risk0.5_trail3_london7-18_adx18_ema200_trend.csv,0.0,0.0,0.0,,
rolling_A_24m_portA_micro8_s8-17_rr1.8_atrmin0.0008_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_alt_dc120_buf2_atr1.0_risk0.5_trail3_london7-18_adx25_ema200_trend.csv,0.0,0.0,0.0,,
rolling_A_24m_portA_micro8_s8-17_rr1.8_atrmin0.0008_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_alt_dc80_buf1.5_atr1.0_risk0.5_trail2_london7-18_adx18_ema200_trend.csv,0.08695652173913043,0.3115780822144246,0.0,,
rolling_A_24m_portA_micro8_s8-17_rr1.8_atrmin0.0008_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_alt_dc80_buf1.5_atr1.0_risk0.5_trail2_london7-18_adx25_ema200_trend.csv,0.13043478260869565,0.26609224597746106,0.0,,
rolling_A_24m_portA_micro8_s8-17_rr1.8_atrmin0.0008_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_alt_dc80_buf2_atr1.0_risk0.5_trail2_london7-18_adx18_ema200_trend.csv,0.10526315789473684,0.29223280625686093,0.0,,
rolling_A_24m_portA_micro8_s8-17_rr1.8_atrmin0.0008_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_alt_dc80_buf2_atr1.0_risk0.5_trail2_london7-18_adx25_ema200_trend.csv,0.047619047619047616,0.0,0.0,,
rolling_A_24m_portA_micro8_s8-17_rr1.8_atrmin0.0008_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_dc60_buf1.5_atr1.0_risk0.5_trail2_london7-18_adx18_ema200_trend.csv,0.041666666666666664,0.1799264397730151,0.0,,
rolling_A_24m_portA_micro8_s8-17_rr1.8_atrmin0.0008_edge0.5_adx20_ms0.00001_kp0.8_router3-0.6-6_rsi18_bb2.0_atr1.2_risk0.5_rr1.8_london8-17_atrmin0.0008_edge0.5.csv,rolling_D_24m_portD_dc60_buf1.5_atr1.0_risk0.5_trail2_london7-18_adx25_ema200_trend.csv,0.043478260869565216,0.2024569525582788,0.0,,
