month,trades,pf,winrate,dd
2023-10,21,0.10703843904122844,28.57142857142857,-2.736022574354424
2023-11,21,0.09833700346032204,33.33333333333333,-1.910638193039782
2023-12,13,0.18024255765473488,30.76923076923077,-1.817829680902039
2024-01,22,0.20835515554774445,31.818181818181817,-2.042718766126217
2024-02,22,0.03204472022544191,18.181818181818183,-3.1364868086911746
2024-03,23,0.11336790445733688,21.73913043478261,-2.108744234680504
2024-04,18,0.15886063661296276,44.44444444444444,-1.8902323781505914
2024-05,19,0.10443580261421882,21.052631578947366,-1.9244243016986018
2024-06,14,0.045152943273387675,14.285714285714285,-1.6224061265590728
2024-07,23,0.14091608727360505,30.434782608695656,-1.8535041133756258
2024-08,18,0.09508714159487901,27.77777777777778,-2.5915653110217596
2024-09,19,0.24491399580252074,42.10526315789473,-1.6141401657761345
2024-10,16,0.13293473357828597,25.0,-1.3225053815458465
2024-11,23,0.4106826766312245,39.130434782608695,-2.314320584264984
2024-12,20,0.4571826416324941,50.0,-1.0721327671001424
2025-01,20,0.4141319788856513,50.0,-1.8370931881019237
2025-02,24,0.19707099054990188,33.33333333333333,-2.4148017118006293
2025-03,21,0.300047254322504,57.14285714285714,-1.6476587489304806
2025-04,9,0.738218200712678,33.33333333333333,-0.7128288663711957
2025-05,11,0.17032471561546134,36.36363636363637,-1.6168053389615245
2025-06,13,0.6004522403136947,61.53846153846154,-0.9237147621659392
2025-07,24,0.2700979332360952,37.5,-2.7188582823379215
2025-08,22,0.053524014317821965,22.727272727272727,-3.7237702969439512
2025-09,2,0.0,0.0,-0.4682921998799272
