month,trades,pf,winrate,dd
2023-10,3,0.6930021926420524,66.66666666666666,-0.22320605648384895
2023-11,3,0.0,0.0,-0.7886463108332409
2023-12,5,0.09651027566097801,40.0,-0.5851713551244364
2024-01,2,,100.0,-0.09640551292139365
2024-02,5,0.015863488532113338,20.0,-0.7903386483118946
2024-03,1,,100.0,-0.0
2024-04,4,0.09632135146779318,25.0,-0.5758761615657915
2024-05,3,0.4627999801756678,66.66666666666666,-0.2743974780146985
2024-06,4,0.0036627293500810076,25.0,-0.6736094417450822
2024-07,2,,100.0,-0.03451021685958455
2024-08,4,0.0,0.0,-0.8573616494609859
2024-09,1,,100.0,-0.0
2024-10,2,0.23258002199373173,50.0,-0.36080887073485224
2024-11,3,,100.0,-0.0
2024-12,2,,100.0,-0.11046467239865798
2025-01,5,0.4925798963267242,60.0,-0.5683836447566426
2025-02,2,0.2695878460716785,50.0,-0.3038939919294492
2025-03,0,,,-0.0
2025-04,1,,100.0,-0.0
2025-05,3,0.0,0.0,-0.6904516238004366
2025-06,3,0.8559790987553584,66.66666666666666,-0.2731297233628083
2025-07,2,0.0,0.0,-0.549587982824451
2025-08,4,0.0,0.0,-1.1875232120587165
2025-09,0,,,-0.0
